# Time [ps] | E_Tot [kJ/mol] | T [K] | P [bar
41.1 -1.03745 314.581909 342.638489
41.2 -1.02696 310.169006 -224.715973
41.3 -1.01794 289.418732 -328.983459
41.4 -1.02157 301.156525 -865.465637
41.5 -1.02333 300.711639 -1184.054321
41.6 -1.02723 311.709564 -368.416809
41.7 -1.01515 283.155151 1248.638916
41.8 -1.02343 301.499939 125.517944
41.9 -1.02534 299.527100 -702.070312
42 -1.03512 309.778137 387.152283
42.1 -1.03008 286.750793 631.172058
42.2 -1.03217 282.090546 -196.627136
42.3 -1.0349 291.935852 1143.648926
42.4 -1.03754 295.578400 -510.623352
42.5 -1.03961 301.548492 -1068.609375
42.6 -1.04077 309.693329 427.323792
42.7 -1.02318 288.986877 191.931763
42.8 -1.02995 299.503143 -1298.383301
42.9 -1.02951 300.523010 296.928650
43 -1.01564 274.652740 96.620728
43.1 -1.02754 301.993958 346.455383
43.2 -1.02868 310.707184 2215.735352
43.3 -1.0199 280.481293 102.958374
43.4 -1.02748 292.142151 25.274536
43.5 -1.02094 288.614136 380.503723
43.6 -1.02349 287.426788 -488.785034
43.7 -1.03183 297.322723 -52.890686
43.8 -1.02889 290.834442 433.189270
43.9 -1.03748 300.503632 338.129700
44 -1.02123 278.742615 -998.676514
44.1 -1.02947 288.181335 -1610.374146
44.2 -1.02752 283.155731 -381.774963
44.3 -1.02931 301.712616 -199.186371
44.4 -1.02306 285.390839 928.433777
44.5 -1.02976 293.410034 -1207.307129
44.6 -1.03778 323.737701 -870.244385
44.7 -1.03292 290.636078 1439.723633
44.8 -1.0365 305.494751 80.842285
44.9 -1.02137 276.356232 226.918213
45 -1.04158 296.166199 -1852.015381
45.1 -1.04036 296.946320 -976.936157
45.2 -1.03639 303.592407 -656.637329
45.3 -1.03811 308.095490 170.982361
45.4 -1.0328 294.736084 -284.754700
45.5 -1.0291 280.762573 -29.373413
45.6 -1.02479 283.620544 -873.396729
45.7 -1.03601 310.144958 -712.110779
45.8 -1.03518 301.163544 -1118.492676
45.9 -1.03 303.440063 -612.198181
46 -1.02999 307.470551 1459.811035
46.1 -1.0166 293.633362 1619.366699
46.2 -1.02649 320.130127 1283.739502
46.3 -1.03035 312.469543 1148.468994
46.4 -1.01806 286.624420 98.241638
46.5 -1.02831 311.052582 1272.620850
46.6 -1.02859 307.421051 900.471863
46.7 -1.01908 286.261871 415.566467
46.8 -1.02052 298.979431 -584.199707
46.9 -1.03314 317.505798 1379.769775
47 -1.02805 300.985840 -198.694183
47.1 -1.02441 297.118958 648.652161
47.2 -1.03007 313.669434 1722.535889
47.3 -1.03055 319.826660 1068.752686
47.4 -1.02705 301.358490 1031.986328
47.5 -1.04238 335.433777 360.131897
47.6 -1.03656 321.304504 1201.098633
47.7 -1.02584 313.996460 109.596130
47.8 -1.02001 306.967621 1106.419189
47.9 -1.0201 298.147095 401.957825
48 -1.02147 307.272430 620.368347
48.1 -1.0168 289.435028 833.451355
48.2 -1.03241 327.194397 901.449890
48.3 -1.01526 303.386078 800.338562
48.4 -1.02252 311.477600 474.435364
48.5 -1.02192 309.413483 -158.090271
48.6 -1.02121 289.886169 -1300.927979
48.7 -1.02322 307.429932 718.245911
48.8 -1.01775 290.858765 -454.147156
48.9 -1.01725 300.957642 -186.943237
49 -1.02388 303.997833 -711.352539
49.1 -1.02272 301.240143 1131.016357
49.2 -1.02344 309.426147 455.818542
49.3 -1.02491 284.436035 165.245605
49.4 -1.02729 282.240082 785.616394
49.5 -1.03319 285.553925 -482.979980
49.6 -1.04072 296.277771 -210.632599
49.7 -1.03718 301.701630 716.759583
49.8 -1.03345 293.545868 739.523254
49.9 -1.02659 282.480194 -243.530792
50 -1.02725 281.990601 -50.501038
50.1 -1.02957 281.407318 75.856873
50.2 -1.03782 299.608429 -1470.247070
50.3 -1.04283 318.960876 -255.866516
50.4 -1.02174 290.150024 91.414978
50.5 -1.02333 296.797058 -187.153503
50.6 -1.03618 307.725525 -514.834656
50.7 -1.03762 309.864899 1285.976807
50.8 -1.02443 281.844452 -1207.264282
50.9 -1.03914 302.497864 50.694702
51 -1.03144 291.569000 -57.618774
51.1 -1.03704 313.200317 -959.910583
51.2 -1.03688 304.781158 -422.973694
51.3 -1.03813 301.238525 -635.838867
51.4 -1.0365 291.235687 -1066.705200
51.5 -1.03961 291.632660 -430.072510
51.6 -1.03035 289.466461 250.232788
51.7 -1.03322 287.811157 531.981018
51.8 -1.02402 279.111511 270.418091
51.9 -1.03716 299.636169 -914.035461
52 -1.02915 279.817535 -606.664062
52.1 -1.02369 283.167664 289.427490
52.2 -1.02272 279.100250 610.313049
52.3 -1.03958 303.259857 740.182190
52.4 -1.03129 284.616394 846.193420
52.5 -1.02841 291.993530 910.132629
52.6 -1.02516 284.287109 -392.873199
52.7 -1.02857 296.414856 841.514343
52.8 -1.03044 293.650665 502.659241
52.9 -1.034 299.153320 -1066.330811
53 -1.0331 304.146454 1346.693115
53.1 -1.03026 300.764038 -450.902222
53.2 -1.02629 300.996796 938.857483
53.3 -1.03057 301.107910 1380.341064
53.4 -1.02881 292.935120 -1014.713745
53.5 -1.03629 302.265839 561.718445
53.6 -1.01936 276.064941 343.608948
53.7 -1.0267 300.403839 1289.494385
53.8 -1.0316 306.136139 1532.407715
53.9 -1.02939 293.343628 328.127136
54 -1.02443 291.443817 1104.038086
54.1 -1.02702 306.752106 698.789612
54.2 -1.03214 311.424896 557.262268
54.3 -1.01751 286.696777 -1405.239502
54.4 -1.0179 291.219025 -1185.139771
54.5 -1.01638 275.631378 758.969055
54.6 -1.04117 318.554810 467.943542
54.7 -1.024 290.205719 801.878967
54.8 -1.02269 290.376740 -804.203064
54.9 -1.0276 292.959900 1669.685791
55 -1.03921 315.925934 994.081360
55.1 -1.0212 294.085388 80.409058
55.2 -1.02265 299.763672 -301.704651
55.3 -1.02787 297.303650 -793.184265
55.4 -1.03793 310.986115 586.897766
55.5 -1.02563 285.305237 1412.002197
55.6 -1.03509 304.129028 1771.777832
55.7 -1.04167 314.491821 520.908142
55.8 -1.0401 298.622833 510.526917
55.9 -1.03729 293.276276 1243.180908
56 -1.04188 306.664398 402.836731
56.1 -1.04468 292.297394 757.161316
56.2 -1.04719 297.799866 174.623962
56.3 -1.04723 291.051788 51.960327
56.4 -1.04645 296.801605 -340.735138
56.5 -1.0425 294.702942 466.810120
56.6 -1.04641 310.301971 1170.920166
56.7 -1.03224 277.691437 765.062683
56.8 -1.02889 285.142426 1282.773193
56.9 -1.04122 303.585541 1756.987061
57 -1.04617 305.761566 762.687317
57.1 -1.04316 291.547913 -639.546143
57.2 -1.04491 288.194824 1567.291016
57.3 -1.03848 287.135468 1142.406006
57.4 -1.03852 290.520081 1200.700928
57.5 -1.04462 297.284058 582.891052
57.6 -1.04005 290.691711 230.133301
57.7 -1.03733 275.268280 755.662903
57.8 -1.05459 305.358276 562.643738
57.9 -1.04398 290.486511 1682.599365
58 -1.04215 303.046234 646.972961
58.1 -1.03267 295.288910 998.505432
58.2 -1.03598 304.731598 1951.882324
58.3 -1.02819 283.444824 772.743713
58.4 -1.02515 294.787506 1502.717773
58.5 -1.02296 305.683105 -1538.331177
58.6 -1.02916 313.590576 2296.072510
58.7 -1.02895 307.328308 0.761719
58.8 -1.0302 310.465363 -137.585571
58.9 -1.03722 313.826935 -136.674622
59 -1.03315 308.364410 548.808167
59.1 -1.03435 304.337280 49.376709
59.2 -1.03573 295.563751 1376.494385
59.3 -1.03659 284.959076 86.887939
59.4 -1.0401 299.625092 -69.765259
59.5 -1.03751 302.315002 1235.930908
59.6 -1.03182 297.592926 -939.546387
59.7 -1.03351 289.500885 -969.601318
59.8 -1.0292 271.506409 46.441528
59.9 -1.04487 303.317505 -351.285461
60 -1.03821 298.209076 2029.316895
60.1 -1.03356 285.854309 53.884033
60.2 -1.04805 308.902771 990.523621
60.3 -1.04508 290.106720 20.564819
60.4 -1.04351 293.481049 731.596497
60.5 -1.04109 283.897491 -353.748352
